Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Data Item,Value
SURVEY,2021,APR,,STATE,ILLINOIS,17,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,291700
SURVEY,2021,APR,,STATE,ILLINOIS,17,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,3500000
SURVEY,2021,APR,,STATE,ILLINOIS,17,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,13550000
SURVEY,2021,APR,,STATE,ILLINOIS,17,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,162600000
SURVEY,2021,APR,,STATE,INDIANA,18,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1258400
SURVEY,2021,APR,,STATE,INDIANA,18,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,15100000
SURVEY,2021,APR,,STATE,INDIANA,18,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,71233300
SURVEY,2021,APR,,STATE,INDIANA,18,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,854800000
SURVEY,2021,APR,,STATE,IOWA,19,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1950000
SURVEY,2021,APR,,STATE,IOWA,19,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,23400000
SURVEY,2021,APR,,STATE,IOWA,19,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,101083300
SURVEY,2021,APR,,STATE,IOWA,19,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,1213000000
SURVEY,2021,APR,,STATE,KENTUCKY,21,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,KENTUCKY,21,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,KENTUCKY,21,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,KENTUCKY,21,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,MARYLAND,24,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,116700
SURVEY,2021,APR,,STATE,MARYLAND,24,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,1400000
SURVEY,2021,APR,,STATE,MARYLAND,24,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,5066600
SURVEY,2021,APR,,STATE,MARYLAND,24,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,60800000
SURVEY,2021,APR,,STATE,MICHIGAN,26,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,MICHIGAN,26,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,MICHIGAN,26,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,MICHIGAN,26,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,MINNESOTA,27,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,650000
SURVEY,2021,APR,,STATE,MINNESOTA,27,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,7800000
SURVEY,2021,APR,,STATE,MINNESOTA,27,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,16041700
SURVEY,2021,APR,,STATE,MINNESOTA,27,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,192500000
SURVEY,2021,APR,,STATE,MISSISSIPPI,28,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,MISSISSIPPI,28,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,MISSISSIPPI,28,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,MISSISSIPPI,28,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,MISSOURI,29,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,3258300
SURVEY,2021,APR,,STATE,MISSOURI,29,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,39100000
SURVEY,2021,APR,,STATE,MISSOURI,29,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,24058300
SURVEY,2021,APR,,STATE,MISSOURI,29,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,288700000
SURVEY,2021,APR,,STATE,NEBRASKA,31,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1083400
SURVEY,2021,APR,,STATE,NEBRASKA,31,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,13000000
SURVEY,2021,APR,,STATE,NEBRASKA,31,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,15275000
SURVEY,2021,APR,,STATE,NEBRASKA,31,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,183300000
SURVEY,2021,APR,,STATE,NEW YORK,36,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,NEW YORK,36,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,NEW YORK,36,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,NEW YORK,36,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,NORTH CAROLINA,37,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,13483300
SURVEY,2021,APR,,STATE,NORTH CAROLINA,37,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,161800000
SURVEY,2021,APR,,STATE,NORTH CAROLINA,37,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,15291600
SURVEY,2021,APR,,STATE,NORTH CAROLINA,37,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,183500000
SURVEY,2021,APR,,STATE,OHIO,39,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,OHIO,39,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,OHIO,39,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,OHIO,39,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,OKLAHOMA,40,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,OKLAHOMA,40,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,OKLAHOMA,40,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,OKLAHOMA,40,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,OREGON,41,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,0
SURVEY,2021,APR,,STATE,OREGON,41,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,0
SURVEY,2021,APR,,STATE,OREGON,41,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,4333300
SURVEY,2021,APR,,STATE,OREGON,41,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,52000000
SURVEY,2021,APR,,STATE,OTHER STATES,,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,6366800
SURVEY,2021,APR,,STATE,OTHER STATES,,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,76400000
SURVEY,2021,APR,,STATE,OTHER STATES,,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,51833700
SURVEY,2021,APR,,STATE,OTHER STATES,,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,622000000
SURVEY,2021,APR,,STATE,PENNSYLVANIA,42,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1866700
SURVEY,2021,APR,,STATE,PENNSYLVANIA,42,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,22400000
SURVEY,2021,APR,,STATE,PENNSYLVANIA,42,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,59683300
SURVEY,2021,APR,,STATE,PENNSYLVANIA,42,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,716200000
SURVEY,2021,APR,,STATE,SOUTH CAROLINA,45,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1891700
SURVEY,2021,APR,,STATE,SOUTH CAROLINA,45,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,22700000
SURVEY,2021,APR,,STATE,SOUTH CAROLINA,45,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,4625000
SURVEY,2021,APR,,STATE,SOUTH CAROLINA,45,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,55500000
SURVEY,2021,APR,,STATE,SOUTH DAKOTA,46,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,0
SURVEY,2021,APR,,STATE,SOUTH DAKOTA,46,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,0
SURVEY,2021,APR,,STATE,SOUTH DAKOTA,46,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,4850000
SURVEY,2021,APR,,STATE,SOUTH DAKOTA,46,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,58200000
SURVEY,2021,APR,,STATE,TEXAS,48,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,TEXAS,48,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,TEXAS,48,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,TEXAS,48,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,UTAH,49,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,0
SURVEY,2021,APR,,STATE,UTAH,49,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,0
SURVEY,2021,APR,,STATE,UTAH,49,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,11816600
SURVEY,2021,APR,,STATE,UTAH,49,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,141800000
SURVEY,2021,APR,,STATE,VIRGINIA,51,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,2575000
SURVEY,2021,APR,,STATE,VIRGINIA,51,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,30900000
SURVEY,2021,APR,,STATE,VIRGINIA,51,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,2500000
SURVEY,2021,APR,,STATE,VIRGINIA,51,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,30000000
SURVEY,2021,APR,,STATE,WASHINGTON,53,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,WASHINGTON,53,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,WASHINGTON,53,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,APR,,STATE,WASHINGTON,53,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,APR,,STATE,WISCONSIN,55,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,483400
SURVEY,2021,APR,,STATE,WISCONSIN,55,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,5800000
SURVEY,2021,APR,,STATE,WISCONSIN,55,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,14675000
SURVEY,2021,APR,,STATE,WISCONSIN,55,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,176100000
SURVEY,2021,AUG,,STATE,ALABAMA,1,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,14058300
SURVEY,2021,AUG,,STATE,ALABAMA,1,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,168700000
SURVEY,2021,AUG,,STATE,ALABAMA,1,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,2983300
SURVEY,2021,AUG,,STATE,ALABAMA,1,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,35800000
SURVEY,2021,AUG,,STATE,ARKANSAS,5,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,ARKANSAS,5,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,ARKANSAS,5,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,ARKANSAS,5,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,CALIFORNIA,6,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,CALIFORNIA,6,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,CALIFORNIA,6,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,CALIFORNIA,6,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,COLORADO,8,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,COLORADO,8,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,COLORADO,8,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,COLORADO,8,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,GEORGIA,13,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,16700000
SURVEY,2021,AUG,,STATE,GEORGIA,13,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,200400000
SURVEY,2021,AUG,,STATE,GEORGIA,13,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,17883300
SURVEY,2021,AUG,,STATE,GEORGIA,13,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,214600000
SURVEY,2021,AUG,,STATE,ILLINOIS,17,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,333300
SURVEY,2021,AUG,,STATE,ILLINOIS,17,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,4000000
SURVEY,2021,AUG,,STATE,ILLINOIS,17,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,13683300
SURVEY,2021,AUG,,STATE,ILLINOIS,17,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,164200000
SURVEY,2021,AUG,,STATE,INDIANA,18,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,1308400
SURVEY,2021,AUG,,STATE,INDIANA,18,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,15700000
SURVEY,2021,AUG,,STATE,INDIANA,18,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,74208300
SURVEY,2021,AUG,,STATE,INDIANA,18,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,890500000
SURVEY,2021,AUG,,STATE,IOWA,19,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,2000000
SURVEY,2021,AUG,,STATE,IOWA,19,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,24000000
SURVEY,2021,AUG,,STATE,IOWA,19,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,104325000
SURVEY,2021,AUG,,STATE,IOWA,19,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,1251900000
SURVEY,2021,AUG,,STATE,KENTUCKY,21,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,KENTUCKY,21,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,KENTUCKY,21,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,KENTUCKY,21,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,MARYLAND,24,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,108400
SURVEY,2021,AUG,,STATE,MARYLAND,24,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,1300000
SURVEY,2021,AUG,,STATE,MARYLAND,24,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,5083400
SURVEY,2021,AUG,,STATE,MARYLAND,24,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,61000000
SURVEY,2021,AUG,,STATE,MICHIGAN,26,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,MICHIGAN,26,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,MICHIGAN,26,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,MICHIGAN,26,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,MINNESOTA,27,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,700000
SURVEY,2021,AUG,,STATE,MINNESOTA,27,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,8400000
SURVEY,2021,AUG,,STATE,MINNESOTA,27,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,16666600
SURVEY,2021,AUG,,STATE,MINNESOTA,27,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,200000000
SURVEY,2021,AUG,,STATE,MISSISSIPPI,28,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,MISSISSIPPI,28,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,MISSISSIPPI,28,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,MISSISSIPPI,28,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,MISSOURI,29,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,3450000
SURVEY,2021,AUG,,STATE,MISSOURI,29,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,41400000
SURVEY,2021,AUG,,STATE,MISSOURI,29,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,24625000
SURVEY,2021,AUG,,STATE,MISSOURI,29,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,295500000
SURVEY,2021,AUG,,STATE,NEBRASKA,31,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,941600
SURVEY,2021,AUG,,STATE,NEBRASKA,31,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,11300000
SURVEY,2021,AUG,,STATE,NEBRASKA,31,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,16108300
SURVEY,2021,AUG,,STATE,NEBRASKA,31,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,193300000
SURVEY,2021,AUG,,STATE,NEW YORK,36,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,NEW YORK,36,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,NEW YORK,36,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-, (D)
SURVEY,2021,AUG,,STATE,NEW YORK,36,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN EGGS+ACI-, (D)
SURVEY,2021,AUG,,STATE,NORTH CAROLINA,37,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,13100000
SURVEY,2021,AUG,,STATE,NORTH CAROLINA,37,+ACI-EGGS, HATCHING +AC0- PRODUCTION, MEASURED IN EGGS+ACI-,157200000
SURVEY,2021,AUG,,STATE,NORTH CAROLINA,37,+ACI-EGGS, TABLE +AC0- PRODUCTION, MEASURED IN DOZEN+ACI-,15100000
